purchase_id,customer_id,product_id,purchased_at,quantity,rating,review,is_holdout
O0551,C110,P063,2026-06-01,3,5,두 통째 쓰는 중이에요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,1
O0552,C111,P149,2025-09-21,1,5,샘플 써보고 본품 구매했어요. 지성인데 자극 없이 잘 썼어요.,0
O0553,C111,P139,2025-10-02,1,3,나쁘진 않은데 특별하진 않네요. 젤 같은 제형이라 아침에 쓰기 좋아요. 안지은 언니가 쓰는 거 보고 따라 샀습니다.,0
O0554,C111,P006,2025-10-29,1,3,기대가 컸나 봐요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요. 정유진님이 추천해줘서 샀어요.,0
O0555,C111,P084,2025-11-10,1,3,기대가 컸나 봐요. 지성인데 자극 없이 잘 썼어요. 공구 원하시면 01099036282 연락주세요.,0
O0556,C111,P091,2026-07-08,1,5,샘플 써보고 본품 구매했어요. 올라오던 게 덜하다는 게 느껴져요. 샘플 문의는 yerin81@example.com 로 주세요.,1
O0557,C112,P046,2025-07-08,1,1,다음엔 다른 거 살 것 같아요. 향이 저한테는 좀 강했어요. 공구 원하시면 01032967920 연락주세요.,0
O0558,C112,P066,2025-10-12,1,1,저랑은 안 맞았어요. 복합성이라 그런지 발랐더니 조금 따가웠어요.,0
O0559,C112,P167,2026-01-08,2,4,재구매입니다. 향이 세지 않아서 좋아요.,0
O0560,C112,P198,2026-04-13,1,1,환불 고민 중입니다. 용량 대비 가격이 아쉬워요.,0
O0561,C112,P109,2026-04-27,1,5,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요.,1
O0562,C113,P174,2026-05-27,1,3,가격 생각하면 이 정도는 하는 것 같아요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요. 공구 원하시면 01095896805 연락주세요.,0
O0563,C113,P002,2026-07-19,1,4,고민하다 샀는데 잘 산 것 같아요. 복합성인데 자극 없이 잘 썼어요.,1
O0564,C114,P131,2025-08-21,1,5,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요. 궁금하신 분은 010-2368-1366으로 문자주세요.,0
O0565,C114,P082,2025-09-18,1,5,샘플 써보고 본품 구매했어요. 녹차 들어간 거 찾다가 샀는데 만족합니다.,0
O0566,C114,P179,2025-11-18,1,2,환불 고민 중입니다. 결이 정돈된 느낌이 든다는 잘 모르겠어요. 재고 문의는 010 2368 1366 로 부탁드려요.,0
O0567,C114,P162,2026-02-26,1,5,두 통째 쓰는 중이에요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,0
O0568,C114,P145,2026-03-22,1,4,샘플 써보고 본품 구매했어요. 비타민C 들어간 거 찾다가 샀는데 만족합니다. 공구 원하시면 01023681366 연락주세요.,0
O0569,C114,P008,2026-06-13,3,4,재구매입니다. 결이 정돈된 느낌이 든다는 게 느껴져요.,0
O0570,C114,P053,2026-06-26,1,2,저랑은 안 맞았어요. 붉은 기가 빨리 가라앉는다는 잘 모르겠어요.,0
O0571,C114,P089,2026-07-11,1,5,샘플 써보고 본품 구매했어요. 눈가가 덜 접힌다는 게 느껴져요.,1
O0572,C115,P051,2025-11-07,1,5,고민하다 샀는데 잘 산 것 같아요. 꾸덕한 제형이라 아침에 쓰기 좋아요. 대전 사는 정태윤입니다. 배송 빨랐어요.,0
O0573,C115,P165,2026-03-13,1,2,다음엔 다른 거 살 것 같아요. 민감성이라 그런지 발랐더니 조금 따가웠어요.,0
O0574,C115,P085,2026-03-23,1,2,광고를 너무 믿었나 봐요. 탱탱한 느낌이 오래간다는 잘 모르겠어요.,0
O0575,C115,P024,2026-03-30,1,4,재구매입니다. 탱탱한 느낌이 오래간다는 게 느껴져요.,0
O0576,C115,P109,2026-05-17,1,4,샘플 써보고 본품 구매했어요. 얼굴이 한 톤 밝아 보인다는 게 느껴져요.,0
O0577,C115,P033,2026-07-16,1,1,저랑은 안 맞았어요. 용량 대비 가격이 아쉬워요.,1
O0578,C116,P156,2025-08-01,1,3,가격 생각하면 이 정도는 하는 것 같아요. 올라오던 게 덜하다는 게 느껴져요.,0
O0579,C116,P127,2025-09-19,3,3,가격 생각하면 이 정도는 하는 것 같아요. 복합성인데 자극 없이 잘 썼어요. 카톡 아이디 jihoon39 입니다.,1
O0580,C117,P107,2025-07-14,1,4,샘플 써보고 본품 구매했어요. 결이 정돈된 느낌이 든다는 게 느껴져요.,0
O0581,C117,P129,2026-01-11,1,4,두 통째 쓰는 중이에요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요. 저는 송예린인데 벌써 세 번째 재구매예요.,0
O0582,C117,P070,2026-05-31,1,1,환불 고민 중입니다. 겉돌던 게 없어졌다는 잘 모르겠어요.,0
O0583,C117,P124,2026-06-15,1,5,두 통째 쓰는 중이에요. 지성인데 자극 없이 잘 썼어요.,1
O0584,C118,P102,2025-11-20,1,4,샘플 써보고 본품 구매했어요. 세라마이드 들어간 거 찾다가 샀는데 만족합니다.,0
O0585,C118,P185,2026-04-15,1,5,"두 통째 쓰는 중이에요. 복합성인데 자극 없이 잘 썼어요. 이태윤이라고 하고요, 매장 직원분이 친절했어요.",0
O0586,C118,P084,2026-07-11,2,4,재구매입니다. 향이 세지 않아서 좋아요.,1
O0587,C119,P042,2025-07-31,1,4,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요. 대전 사는 조채원입니다. 배송 빨랐어요.,0
O0588,C119,P090,2026-04-30,1,4,고민하다 샀는데 잘 산 것 같아요. 꾸덕한 제형이라 아침에 쓰기 좋아요. 공구 원하시면 01052222190 연락주세요.,0
O0589,C119,P013,2026-07-01,1,1,환불 고민 중입니다. 복합성이라 그런지 발랐더니 조금 따가웠어요.,1
O0590,C120,P030,2025-08-25,2,5,두 통째 쓰는 중이에요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,0
O0591,C120,P005,2025-08-25,1,5,친구가 좋다고 해서 샀는데 만족해요. 건성인데 자극 없이 잘 썼어요.,0
O0592,C120,P180,2025-12-11,1,5,"샘플 써보고 본품 구매했어요. 얼굴이 한 톤 밝아 보인다는 게 느껴져요. 황나은이라고 하고요, 매장 직원분이 친절했어요.",0
O0593,C120,P189,2025-12-14,1,5,샘플 써보고 본품 구매했어요. 건성인데 자극 없이 잘 썼어요.,0
O0594,C120,P127,2025-12-16,1,5,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요.,0
O0595,C120,P130,2026-05-03,1,2,환불 고민 중입니다. 향이 저한테는 좀 강했어요.,0
O0596,C120,P047,2026-05-10,1,5,재구매입니다. 나이아신아마이드 들어간 거 찾다가 샀는데 만족합니다. 공구 원하시면 01051412373 연락주세요.,1
O0597,C121,P084,2025-07-22,1,3,무난해요. 건성인데 자극 없이 잘 썼어요.,0
O0598,C121,P047,2025-08-10,1,1,광고를 너무 믿었나 봐요. 용량 대비 가격이 아쉬워요. 재고 문의는 010 1715 4805 로 부탁드려요.,0
O0599,C121,P041,2025-12-15,1,4,고민하다 샀는데 잘 산 것 같아요. 녹차 들어간 거 찾다가 샀는데 만족합니다. 이지훈님이 추천해줘서 샀어요.,0
O0600,C121,P182,2026-02-07,1,1,환불 고민 중입니다. 건성이라 그런지 발랐더니 조금 따가웠어요.,0
O0601,C121,P005,2026-03-24,1,3,무난해요. 건성인데 자극 없이 잘 썼어요. 공구 원하시면 01017154805 연락주세요.,0
O0602,C121,P072,2026-07-18,1,1,다음엔 다른 거 살 것 같아요. 용량 대비 가격이 아쉬워요.,1
O0603,C122,P031,2025-09-23,1,4,고민하다 샀는데 잘 산 것 같아요. 복합성인데 자극 없이 잘 썼어요. 저는 신보민인데 벌써 세 번째 재구매예요.,0
O0604,C122,P083,2025-09-24,1,4,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요.,0
O0605,C122,P047,2026-02-14,1,5,샘플 써보고 본품 구매했어요. 복합성인데 자극 없이 잘 썼어요. 공구 원하시면 01040217784 연락주세요.,1
O0606,C123,P098,2025-07-27,1,4,두 통째 쓰는 중이에요. 지성인데 자극 없이 잘 썼어요. 재고 문의는 010 4494 5563 로 부탁드려요.,0
O0607,C123,P133,2025-09-03,2,3,기대가 컸나 봐요. 향이 세지 않아서 좋아요.,0
O0608,C123,P093,2026-02-19,1,5,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요. 궁금하신 분은 010-4494-5563으로 문자주세요.,0
O0609,C123,P180,2026-07-14,1,5,샘플 써보고 본품 구매했어요. 콜라겐 들어간 거 찾다가 샀는데 만족합니다.,0
O0610,C123,P171,2026-07-23,1,5,재구매입니다. 가볍게 스미는 제형이라 아침에 쓰기 좋아요. 신상우님이 추천해줘서 샀어요.,1
O0611,C124,P099,2025-07-12,1,4,친구가 좋다고 해서 샀는데 만족해요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요. 김지아 언니가 쓰는 거 보고 따라 샀습니다.,0
O0612,C124,P063,2025-09-17,1,5,샘플 써보고 본품 구매했어요. 눈가가 덜 접힌다는 게 느껴져요.,0
O0613,C124,P167,2025-11-03,1,4,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요.,0
O0614,C124,P012,2026-02-16,2,5,"샘플 써보고 본품 구매했어요. 복합성인데 자극 없이 잘 썼어요. 김지훈이라고 하고요, 매장 직원분이 친절했어요.",0
O0615,C124,P096,2026-04-12,1,4,재구매입니다. 향이 세지 않아서 좋아요.,0
O0616,C124,P001,2026-06-13,2,5,친구가 좋다고 해서 샀는데 만족해요. 산뜻한 제형이라 아침에 쓰기 좋아요. 저는 김지훈인데 벌써 세 번째 재구매예요.,0
O0617,C124,P045,2026-07-31,1,3,나쁘진 않은데 특별하진 않네요. 비타민C 들어간 거 찾다가 샀는데 만족합니다.,1
O0618,C125,P187,2025-07-17,1,2,다음엔 다른 거 살 것 같아요. 향이 저한테는 좀 강했어요.,0
O0619,C125,P152,2025-08-03,1,5,샘플 써보고 본품 구매했어요. 젤 같은 제형이라 아침에 쓰기 좋아요.,0
O0620,C125,P073,2025-10-07,1,5,재구매입니다. 어성초 들어간 거 찾다가 샀는데 만족합니다. 수원 사는 황나은입니다. 배송 빨랐어요.,0
O0621,C125,P090,2025-11-08,1,3,무난해요. 콜라겐 들어간 거 찾다가 샀는데 만족합니다.,0
O0622,C125,P055,2026-01-29,2,5,두 통째 쓰는 중이에요. 레티놀 들어간 거 찾다가 샀는데 만족합니다.,0
O0623,C125,P185,2026-02-11,1,1,광고를 너무 믿었나 봐요. 올라오던 게 덜하다는 잘 모르겠어요.,1
O0624,C126,P125,2025-10-10,1,4,고민하다 샀는데 잘 산 것 같아요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,0
O0625,C126,P072,2025-10-28,1,5,두 통째 쓰는 중이에요. 판테놀 들어간 거 찾다가 샀는데 만족합니다.,0
O0626,C126,P023,2025-12-05,1,5,두 통째 쓰는 중이에요. 산뜻한 제형이라 아침에 쓰기 좋아요. 대구 사는 임수빈입니다. 배송 빨랐어요.,0
O0627,C126,P146,2026-02-06,1,2,환불 고민 중입니다. 용량 대비 가격이 아쉬워요. 샘플 문의는 subin55@example.com 로 주세요.,0
O0628,C126,P141,2026-05-17,1,5,샘플 써보고 본품 구매했어요. 결이 정돈된 느낌이 든다는 게 느껴져요.,0
O0629,C126,P199,2026-05-30,1,3,나쁘진 않은데 특별하진 않네요. 향이 세지 않아서 좋아요.,0
O0630,C126,P178,2026-07-01,1,1,광고를 너무 믿었나 봐요. 생각보다 끈적여서 아침엔 못 쓰겠어요.,1
O0631,C127,P155,2025-08-23,1,5,재구매입니다. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,0
O0632,C127,P190,2025-10-14,1,5,샘플 써보고 본품 구매했어요. 어성초 들어간 거 찾다가 샀는데 만족합니다.,0
O0633,C127,P197,2026-05-29,1,5,친구가 좋다고 해서 샀는데 만족해요. 눈가가 덜 접힌다는 게 느껴져요.,0
O0634,C127,P078,2026-06-24,1,5,두 통째 쓰는 중이에요. 얼굴이 한 톤 밝아 보인다는 게 느껴져요. 오지은님이 추천해줘서 샀어요.,1
O0635,C128,P144,2025-07-29,1,4,고민하다 샀는데 잘 산 것 같아요. 나이아신아마이드 들어간 거 찾다가 샀는데 만족합니다. 저는 송도현인데 벌써 세 번째 재구매예요.,0
O0636,C128,P141,2025-12-25,2,5,고민하다 샀는데 잘 산 것 같아요. 민감성인데 자극 없이 잘 썼어요.,0
O0637,C128,P169,2026-02-23,1,5,두 통째 쓰는 중이에요. 산뜻한 제형이라 아침에 쓰기 좋아요.,1
O0638,C129,P110,2025-08-09,1,4,두 통째 쓰는 중이에요. 지성인데 자극 없이 잘 썼어요.,0
O0639,C129,P198,2025-08-19,1,5,고민하다 샀는데 잘 산 것 같아요. 지성인데 자극 없이 잘 썼어요. 재고 문의는 010 4300 6587 로 부탁드려요.,0
O0640,C129,P199,2026-05-14,1,5,친구가 좋다고 해서 샀는데 만족해요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,0
O0641,C129,P155,2026-06-09,1,3,기대가 컸나 봐요. 붉은 기가 빨리 가라앉는다는 게 느껴져요.,1
O0642,C130,P176,2025-08-01,1,5,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요. 저는 조수빈인데 벌써 세 번째 재구매예요.,0
O0643,C130,P149,2025-12-06,3,5,두 통째 쓰는 중이에요. 젤 같은 제형이라 아침에 쓰기 좋아요.,0
O0644,C130,P095,2025-12-22,1,4,고민하다 샀는데 잘 산 것 같아요. 세라마이드 들어간 거 찾다가 샀는데 만족합니다.,0
O0645,C130,P061,2026-03-26,2,4,고민하다 샀는데 잘 산 것 같아요. 중성인데 자극 없이 잘 썼어요. 카톡 아이디 hyewon13 입니다.,1
O0646,C131,P056,2025-10-27,1,3,무난해요. 민감성인데 자극 없이 잘 썼어요.,0
O0647,C131,P156,2025-10-28,1,1,저랑은 안 맞았어요. 올라오던 게 덜하다는 잘 모르겠어요. 재고 문의는 010 2049 4994 로 부탁드려요.,0
O0648,C131,P141,2025-11-30,1,5,두 통째 쓰는 중이에요. 민감성인데 자극 없이 잘 썼어요.,0
O0649,C131,P005,2026-05-22,1,5,고민하다 샀는데 잘 산 것 같아요. 민감성인데 자극 없이 잘 썼어요. 최현우 언니가 쓰는 거 보고 따라 샀습니다.,0
O0650,C131,P004,2026-05-30,1,4,재구매입니다. 탱탱한 느낌이 오래간다는 게 느껴져요.,1
O0651,C132,P164,2025-08-11,1,5,두 통째 쓰는 중이에요. 결이 정돈된 느낌이 든다는 게 느껴져요. 카톡 아이디 yujin68 입니다.,0
O0652,C132,P066,2026-04-11,1,3,무난해요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요. 재고 문의는 010 1820 5447 로 부탁드려요.,0
O0653,C132,P044,2026-07-16,1,3,가격 생각하면 이 정도는 하는 것 같아요. 중성인데 자극 없이 잘 썼어요.,0
O0654,C132,P193,2026-08-03,1,3,기대가 컸나 봐요. 겉돌던 게 없어졌다는 게 느껴져요.,1
O0655,C133,P137,2025-07-11,1,5,재구매입니다. 향이 세지 않아서 좋아요.,0
O0656,C133,P165,2026-01-14,1,4,샘플 써보고 본품 구매했어요. 꾸덕한 제형이라 아침에 쓰기 좋아요.,0
O0657,C133,P075,2026-02-26,1,5,고민하다 샀는데 잘 산 것 같아요. 꾸덕한 제형이라 아침에 쓰기 좋아요.,0
O0658,C133,P087,2026-05-28,1,3,기대가 컸나 봐요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,0
O0659,C133,P052,2026-07-13,1,3,가격 생각하면 이 정도는 하는 것 같아요. 꾸덕한 제형이라 아침에 쓰기 좋아요.,1
O0660,C134,P096,2025-09-08,3,5,재구매입니다. 지성인데 자극 없이 잘 썼어요. 용인 구월동 사는데 근처 매장에도 있더라고요.,0
O0661,C134,P005,2025-10-06,1,4,친구가 좋다고 해서 샀는데 만족해요. 결이 정돈된 느낌이 든다는 게 느껴져요.,0
O0662,C134,P195,2026-02-27,1,5,샘플 써보고 본품 구매했어요. 지성인데 자극 없이 잘 썼어요. 재고 문의는 010 7486 5233 로 부탁드려요.,0
O0663,C134,P008,2026-03-03,1,5,재구매입니다. 향이 세지 않아서 좋아요. 재고 문의는 010 7486 5233 로 부탁드려요.,0
O0664,C134,P002,2026-03-21,1,4,재구매입니다. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,0
O0665,C134,P084,2026-08-05,1,5,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요.,1
O0666,C135,P053,2025-10-19,1,4,샘플 써보고 본품 구매했어요. 산뜻한 제형이라 아침에 쓰기 좋아요.,0
O0667,C135,P030,2025-11-12,1,5,두 통째 쓰는 중이에요. 병풀 들어간 거 찾다가 샀는데 만족합니다.,0
O0668,C135,P007,2025-12-28,1,4,재구매입니다. 판테놀 들어간 거 찾다가 샀는데 만족합니다.,0
O0669,C135,P044,2026-01-22,2,5,재구매입니다. 알로에 들어간 거 찾다가 샀는데 만족합니다. 임지은님이 추천해줘서 샀어요.,0
O0670,C135,P164,2026-07-31,1,5,재구매입니다. 프로폴리스 들어간 거 찾다가 샀는데 만족합니다. 저는 이유진인데 벌써 세 번째 재구매예요.,1
O0671,C136,P155,2025-07-28,3,3,가격 생각하면 이 정도는 하는 것 같아요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,0
O0672,C136,P068,2025-08-15,1,5,친구가 좋다고 해서 샀는데 만족해요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,1
O0673,C137,P153,2025-07-07,1,5,샘플 써보고 본품 구매했어요. 복합성인데 자극 없이 잘 썼어요.,0
O0674,C137,P180,2025-08-11,1,3,기대가 컸나 봐요. 향이 세지 않아서 좋아요. 용인 사는 오지훈입니다. 배송 빨랐어요.,0
O0675,C137,P082,2025-10-19,1,5,샘플 써보고 본품 구매했어요. 녹차 들어간 거 찾다가 샀는데 만족합니다.,0
O0676,C137,P114,2026-01-16,1,1,광고를 너무 믿었나 봐요. 겉돌던 게 없어졌다는 잘 모르겠어요.,0
O0677,C137,P105,2026-03-20,1,5,재구매입니다. 쌀겨 들어간 거 찾다가 샀는데 만족합니다.,0
O0678,C137,P077,2026-03-26,1,2,다음엔 다른 거 살 것 같아요. 생각보다 끈적여서 아침엔 못 쓰겠어요.,0
O0679,C137,P076,2026-06-16,1,1,광고를 너무 믿었나 봐요. 얼굴이 한 톤 밝아 보인다는 잘 모르겠어요.,0
O0680,C137,P196,2026-07-14,1,5,샘플 써보고 본품 구매했어요. 속건조가 덜하다는 게 느껴져요.,1
O0681,C138,P060,2025-09-01,1,3,기대가 컸나 봐요. 병풀 들어간 거 찾다가 샀는데 만족합니다. 재고 문의는 010 7389 4580 로 부탁드려요.,0
O0682,C138,P093,2026-05-24,2,3,나쁘진 않은데 특별하진 않네요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,0
